category,date,description_text,likes,num_reviews,review_score,title,user_name,views
Wireless,"Apr 3, 2017","LETV SPORT BLUETOOTH HEADSET

    Brand LETV
    Model LEPBH301
    Color Black,Red,Blue,Green
 ...",0,0.0,0,LeTv LePBH301,AzimAkbar,1K
On-Ear,"Apr 3, 2017",Self Calibrating On Ear Headphones,0,1.0,4,Even H1 Headphones,Takeanidea,5K
Headphones,"Apr 1, 2017",The Byron BT in-ear headphones offer an exceptionally detailed music experience on your mobile...,0,1.0,5,"Byron BT Bluetooth, wireless in-ear, Black (718386)",msturg29,5K
Headphones,"Apr 1, 2017",Ergonomic Design That Has You In Mind  You know how it works. Go hard or go home. When it comes...,0,1.0,3,"TaoTronics Bluetooth In Ear Headphones Wireless Earbuds Sports Magnetic Earphones with Built-in Mic (Sweatproof with IPX5 Splash Proof Rating, aptX Stereo, Up to 7 Hours Talk Time, Ceramic Antenna)",msturg29,7K
Headphones,"Apr 1, 2017",Audio without LimitsCut the cord forever and set yourself free with advanced Bluetooth 4.1...,0,1.0,4,"Bluetooth Headphones, SoundPEATS Wireless Headset Stereo Neckband Sport Earbuds with Mic (10 Hours Play Time, Bluetooth 4.1, Sweatproof) - [Upgraded Version of Q800]",msturg29,2K
Wireless,"Mar 30, 2017",A high-end Bluetooth wireless headphone from the luxury brand Bang&Olufsen,0,1.0,3.5,BEOPlay H9 - Wireless Noise-Cancelling Over-Ear Headpone,PinkyPowers,5K
Universal Fit,"Mar 30, 2017",Final (the maker formerly known as Final Audio Design) has introduced some rather nice products...,0,0.0,0,Final F7200,samso76,1K
In-Ear,"Mar 28, 2017",Isolate noise & Block outside disturbance These sound isolating earbuds can block out 75% ambient...,0,4.0,4,"Seahf Metal Housing In-Ear Earbuds Headphones Noise Cancelling Earphones (Strong Bass Sound, Flat Cable) AWK-I009M1 RED",Byran,9K
Headphones,"Mar 28, 2017",Explore the sound and feel the silence with B&O PLAY by Bang & Olufsen Beoplay H9 Wireless Noise...,0,0.0,0,"B&O PLAY by Bang & Olufsen Beoplay H9 Wireless Over-Ear Headphone with Active Noise Cancelling, Bluetooth 4.2 (Black)",wdetterman,1K
Universal Fit,"May 3, 2017",FiiO F5 Balanced In-Ear Monitors with Aerospace Titanium Diaphragm,0,8.0,4.1,FiiO F5,chowmein83,41K
In-Ear,"Apr 24, 2017",Jomo Audio Pretty Little Beast,0,1.0,4.5,Jomo Audio pretty Little beast,ExpatinJapan,5K
Earbuds,"Apr 23, 2017",Earbud with microphone,0,1.0,4,Edifier K180,Redcarmoose,4K
In-Ear,"Apr 23, 2017",Features: Bluetooth 4.0 You can enjoy high-fidelity stereo music and clear speech within 10...,0,1.0,5,Awei A980BL Sports Earphone Bluetooth with Handsfree Songs Track Function,Viber,6K
In-Ear,"Apr 18, 2017","Introducing the brand new in-ear monitor, Flamenco. 
 
Probably world's first 11 drivers pro...",1,3.0,5,Jomo Audio Flamenco,crinacle,15K
In-Ear,"Apr 17, 2017",Xelento remote - Audiophile Tesla in-ear headset for mobile devices: Article Number: 718092 An...,0,7.0,4.9,beyerdynamic Xelento remote,zeddun,36K
Gaming Headsets,"Apr 16, 2017","World Famous Warranty The DuaFire Advantage: Join the DuaFire ""Wows Community "" for 18-month...",0,1.0,5,"DuaFire Shock Stereo Sound Gaming Headset 3.5mm with Earphone and Microphone for the PS4, Super Cool Over Ear Headphones Mic for Laptop, Video Chat, Computer, Tablet and Smart Phone (Black)",liyapu235,3K
Universal Fit,"Apr 15, 2017",Mixcder - transfer the most real sound to you.Many headphones and information please go to our...,0,15.0,4.1,"Wired Earphones, Mixcder X5 In-Ear Earbud Headphones Metal Housing with Mic, Noise Reducing for 3.5mm Audio Output iPhone and other Smartphones - Black",darmanastartes,17K
Earbuds,"Apr 15, 2017",Cubu Earbud,0,1.0,3.5,Cubu Earbud,Redcarmoose,2K
Wireless,"Apr 12, 2017","Features:   1. Portable and light weight, very easy to store in your bag   2. Ergonomic earbud...",0,1.0,5,QCY Universal APT-X Bluetooth V4.1 Wireless Stereo Headphones - Black,Peddler,5K
Wireless,"Apr 12, 2017",For iPhone/Android Smart Cell Phones Headsets,0,1.0,3,Latest QCY QY11 APT-X Stereo HIFI Bluetooth Headphones V4.1 Wireless Noise Cancelling Earphones,Peddler,4K
Over-Ear,"Apr 12, 2017","Using the same driver as the award winning 99 Classics, the Meze 99 Neo strives for precision in...",0,34.0,4.2,Meze 99 Neo,MezeTeam,44K
Wireless,"Apr 11, 2017","Luxurious Style, Party Like Sound Don't settle for cheaply made wireless headphones. Get...",0,1.0,5,Edifier W855BT Bluetooth Headphones - Over-ear Stereo Wireless Headphone with Microphone and Volume Control - Black,edifier,2K
In-Ear,"Apr 11, 2017",Hybrid in ear monitor. Corded cable inc hands free. Detachable cable. 16 Ohms. 20-20 khz freq...,0,3.0,4,Rock Jaw Audio Resonate,Takeanidea,5K
Sport,"Apr 11, 2017",The Perfect Gym Companion The Edifier P281 earphones are your go to earphones for anyone looking...,0,0.0,0,Edifier P281 Sweatproof Dustproof Sporty In-Ear Earphones IP57 Rated Headphones - Black/Silver,edifier,2K
Wireless,"May 16, 2017","Bluetooth wireless technology
aptX™ and AAC streaming for compatible devices
12 hour battery life
Noise isolating, Aerophonic™ design
Splash and...",0,0.0,0,RHA MA650 Wireless,RHA Team,3K
Sport,"May 15, 2017",1More EB100 Ear-Hook Wireless Headphones,0,1.0,4,1More EB100,SpiderNhan,6K
In-Ear,"May 15, 2017","Hi-Res Audio Certification
The EX1II has been “Hi-Res Audio” certified by the prestigious Japan Audio Society, which means that it has passed...",0,2.0,4.8,FiiO EX1 II Aerospace Titanium Diaphragm In-Ear Monitors,FiiO,8K
In-Ear,"May 14, 2017",In-ear Dynamic Stereo Earphones,0,1.0,4,GGMM EJ302 Cuckoo,Viber,3K
Wireless,"May 14, 2017","HD 1 In-Ear Wireless combines sleek design, immaculate sound performance and take-anywhere mobility. This premium neckband headset made of...",0,3.0,4.7,Sennheiser HD 1 In-Ear Wireless,BloodyPenguin,16K
In-Ear,"May 9, 2017",MEMT X7 Heavy Bass single dynamic earphone,1,1.0,3,MEMT X7,crabdog,3K
Over-Ear,"May 9, 2017","Frequency Response : 8Hz-50KHz 
Impedance : 25 Ohms  
Sensitivity : 103dB  
Weight : 399g",0,4.0,4.8,HiFiMan Edition X V2 Over-ear Headphones,Currawong,14K
Over-Ear,"May 8, 2017","Hybrid Wireless + Wired - Enjoy the best of 2 worlds: virtually identical sound in wireless for freedom, wired when you run out of juice",0,3.0,4.7,Crossfade 2 Wireless,subguy812,13K
Wireless,"May 8, 2017",「Designed in UK」CYBER Bluetooth N8 Wireless Earphone,0,0.0,0,CYBER Bluetooth N8,HaydenKK,2K
Universal Fit,"May 7, 2017",Double Tap R1 Bullet Headphones,0,1.0,4,Double Tap Audio R1,B9Scrambler,2K
Universal Fit,"May 5, 2017",Sage follows the footsteps of the Savant and features proprietary Noble drivers that result in a more refined and capable sound. [ATTACH]...,1,4.0,4.3,Noble Audio Sage,CavemanSponge,9K
Universal Fit,"May 4, 2017","Based on the structure appearance of the SERIES 5S, built-in a new generation of 12MM dual magnetic self-frequency graphene drivers.",1,4.0,4.6,TFZ EXCLUSIVE KING Experience Version HiFi In-ear Earphones,ustinj,38K
Universal Fit,"May 4, 2017","Full Sound

PLUSSOUND Prism consists of two USA-made balanced armature drivers (one for high frequency, one for low frequency) that provides a...",1,3.0,4.3,PLUSSOUND Prism Universal In-ear Monitor,glassmonkey,5K
Universal Fit,"May 4, 2017","Full Range

PLUSSOUND Spectrum consists of a USA-made single full range balanced armature driver that offers a clean and balanced sound.

3D...",0,0.0,0,PLUSSOUND Spectrum Universal In-ear Monitor,glassmonkey,584
Universal Fit,"May 4, 2017","Premium Bandwidth

PLUSSOUND Gamut consists of three USA-made balanced armature drivers (one for high frequency, one for mid frequency, one for...",0,0.0,0,PLUSSOUND Gamut,glassmonkey,833
In-Ear,"May 25, 2017",New collaboration with Massdrop and Nuforce.,0,1.0,4,EDC- Massdrop and Optoma Nuforce,Dsnuts,12K
Universal Fit,"May 24, 2017",High Fidelity Quality Professional HiFi In-Ear Earphone,0,1.0,3,Hidizs EP3,mrazik,2K
Universal Fit,"May 24, 2017",Dynamic Driver High-Fidelity Quality In-Ear Earphones,0,3.0,3.8,xDuoo EP1,mrazik,5K
Universal Fit,"May 23, 2017",10 year anniversary version of JAYS top-of-the-line IEM,0,1.0,4,JAYS q-JAYS Anniversary Edition,jwbrent,3K
In-Ear,"May 23, 2017",Universal Eight Driver IEM,0,1.0,5,Ultraudio N8 - Universal Eight Driver IEM,jasonwdonnelly,2K
Headphones,"May 22, 2017",Wireless headphones,0,0.0,0,Rbh HP1,davescleveland,804
Universal Fit,"May 22, 2017",The Be IEM has a 100% pure beryllium foil  diaphragm with a bonded PEEK surround. All components inside our IEMs was 100% designed and tooled...,0,14.0,4.5,Periodic Audio Beryllium (Be),mejoshua,19K
Universal Fit,"May 22, 2017",Triple Hybrid Driver from Audbos,0,0.0,0,Audbos K3 Hi-Fi Headphones,audio123,692
Earbuds,"May 22, 2017","Frequency Response Range: 10-22000HZ
Sensitivity: 106dB 
Resistance: 16Ω",0,1.0,4,NICEHCK DIY PK2,BloodyPenguin,8K
Earbuds,"May 22, 2017","Frequency Response Range: 20-20000Hz
    Resistance: 32Ω 
    Sensitivity: 108dB",0,3.0,4.5,Yincrow X6,BloodyPenguin,25K
Universal Fit,"May 21, 2017","It uses 12 BA drivers; 4 x Low, 4 x Mid, 2 x High, 2 x Super-high.",0,1.0,5,Unique Melody MASON II,ranfan,6K
Headphones,"May 21, 2017",Acoustically the GMP 8.35 D Monitor amazes users with its dynamic bass response and overall transparency in the midrange and high frequency...,0,1.0,5,German Maestro GMP 8.35d,ostewart,4K
Over-Ear,"May 17, 2017","A huge improvement over Pro 80 - all over the frequency range.
No more hot treble, zero sibilance!
Comfort and isolation are improved as well.",0,9.0,4.2,Takstar Pro 82,BenF,41K
Wireless,"May 17, 2017","Bluetooth wireless technology
aptX™ and AAC streaming for compatible devices
12 hour battery life
Sweat and splashproof to IPX4
Noise isolating,...",0,1.0,4.5,RHA MA750 Wireless,RHA Team,5K
Over-Ear,"May 17, 2017",Veedix NC50 over ear earphone/ IEM. Single dynamic driver.,1,1.0,4,Veedix NC50,crabdog,5K
Universal Fit,"Jun 1, 2017",Final Audio Design IEM,0,5.0,4.5,Final Audio Design E3000,Dingding123,38K
Over-Ear,"Jun 1, 2017","Wonderful balanced wooden headphone.
Detailed, yet forgiving sound.",1,6.0,4.8,BossHiFi B8,BenF,23K
In-Ear,"Jun 1, 2017",ROSE TECHNOLOGIES 5 BALANCED ARMATURE DRIVERS IEM,0,0.0,0,ROSE  BR5 IEM,alexandros a,846
In-Ear,"May 31, 2017","The new RE600 (RE600 V2) is now supplied with a newly improved cable, which offers enhanced reliability and durability.",0,1.0,4,Hifiman RE-600S V2,ryanjsoo,12K
Universal Fit,"May 31, 2017","Made in collaboration with NuForce, the EDC in-ear monitors are ready to go everywhere with you. Wear them at home, in the office, at the gym, or...",0,0.0,0,Massdrop x NuForce EDC (Every Day Carry) In-Ear Monitors,glassmonkey,4K
Universal Fit,"May 30, 2017","18 Driver co-flagship IEM from 64 Audio.  Just to clarify, that is 18 drivers PER SIDE!  That's 36 drivers in total!!![ATTACH]",0,6.0,5,64 Audio U18 Tzar,EZE99,25K
Universal Fit,"May 30, 2017","The Ti IEM utilizes pure titanium foil for the diaphragm material. All components inside our IEMs was 100% designed and tooled in-house, resulting...",0,5.0,4.1,Periodic Audio Titanium (Ti),mejoshua,5K
Universal Fit,"May 30, 2017",The Mg IEM utilizes a high magnesium content alloy (96% Mg) for the diaphragm material. All components inside our IEMs was 100% designed and...,0,6.0,4.1,Periodic Audio Magnesium (Mg),mejoshua,5K
On-Ear,"May 28, 2017","The second limited edition of our Heritage Series, the GH2, made from Cocobolo. Known for fine instruments, furniture, and those chess sets that...",0,3.0,5,Grado GH2,ngoshawk,11K
In-Ear,"May 28, 2017","A friend make this and i would say Clear & Sweet

http://www.cardas.com/chassis_wire.php

Soldering: cardas silver soldering 
Length:1.2m 

USD 280",0,0.0,0,Cardas Golden Ratio,vincent9944,560
In-Ear,"May 28, 2017","A friend make this and i would say Clear & Sweet

http://www.cardas.com/chassis_wire.php

Soldering: cardas silver soldering 
Length:1.2m",0,0.0,0,Cardas Golden Ratio,vincent9944,406
Universal Fit,"May 28, 2017","Only iem & original Metal Box
No Cable 
Negotiable, No trades.
USD 538

Buyer pay shipping",0,0.0,0,Rhapsodio RTi1,vincent9944,529
In-Ear,"May 26, 2017",[ATTACH],0,1.0,5,64 Audio A18 Tzar,Barra,5K
In-Ear,"May 25, 2017","When you seal a miniature speaker in an ear canal, the air inside becomes trapped. As the speaker produces sound it moves the air and causes the...",0,1.0,5,64 Audio Apex Modules,subguy812,5K
In-Ear,"May 25, 2017","Forza Metallo Wireless is the minimal design, all-day, full featured companion tuned to V-MODA’s signature 30+ editors’ choice award-winning sound.",0,2.0,5,V-MODA Forza Metallo Wireless,winslord,9K
In-Ear,"Jun 12, 2017","The iSINE 10 sounds and looks like no others, an innovative design without a care for the same old status quo of balanced armature or dynamic...",0,1.0,5,Audeze iSine 10,Lerrens,7K
Sport,"Jun 11, 2017","[ATTACH]
Description:
Sports and music, enjoying relaxing time completely. MIFO U5 Plus IP67 waterproof earbuds with NFC touch connection, faster...",0,1.0,3,Mifo U5 Plus,SpiderNhan,6K
On-Ear,"Jun 11, 2017",Attractive on-ear headphones with a minimalist design and aluminum accents,0,1.0,3,Accutone Pisces Band,B9Scrambler,2K
Universal Fit,"Jun 11, 2017",Custom like universal hybrid earphones 1DD+3BA,0,1.0,4,VT Audio Easy T4,mrazik,2K
In-Ear,"Jun 7, 2017",FiiO In Ears,0,1.0,5,FiiO EX1 2nd Generation,James Wong,8K
Universal Fit,"Jun 7, 2017",In-Ear Monitor from HCK,0,0.0,0,HCK ETERNAL Super 14BA Balanced Armature In-Ear,Mheat122134,904
On-Ear,"Jun 6, 2017",Grodo SR80,0,0.0,0,Grado SR80,Marc H,1K
Over-Ear,"Jun 6, 2017",Shure SRH 1540,0,0.0,0,Shure SRH 1540,Marc H,2K
Over-Ear,"Jun 6, 2017",classic closed sennheisers,0,0.0,0,sennheiser hd 250 linear ii,Marc H,1K
In-Ear,"Jun 6, 2017",IEM,0,0.0,0,RHA 750i,Marc H,711
Earbuds,"Jun 6, 2017","PMV B01 AOEDE High Fidelity Flat Head Earphone Earbud

Description


AOEDE is different from the earbud on the market; ""AOEDE"" has its unique...",0,1.0,4,PMV B01 AOEDE,audio123,5K
Universal Fit,"Jun 5, 2017",IEM,0,3.0,4.2,KZ ZST,Carson Wotell,12K
Custom,"Jun 4, 2017","Harmony at its best

The new flagship of the VE Custom In-Ear series convinces with a perfect symbiosis:
Powerful sound with overwhelming...",0,3.0,5,Vision Ears VE8,subguy812,10K
Universal Fit,"Jun 1, 2017",Pairs a 9mm dynamic driver with LCP diaphragm for rich bass and smooth mids with a Balanced Armature driver for soaring highs. The 9mm dynamic...,0,3.0,4.8,Sony XBA-N3,mer,17K
Universal Fit,"Jun 1, 2017",Dual-dynamic driver earphones,0,1.0,5,Havi B3 Pro II,B9Scrambler,5K
Universal Fit,"Jun 23, 2017","Audiophile IEM with a ""Topology"" driver.",2,13.0,3.9,HIFIMAN RE800,mark2410,20K
Universal Fit,"Jun 23, 2017",1DD+3BA Quad drivers,0,3.0,3.8,1More E1010,MrOTL,10K
Universal Fit,"Jun 23, 2017","Single BA driver, 3D printed housing.",0,3.0,3.2,Heygears Anora,ostewart,4K
Universal Fit,"Jun 22, 2017",A dual-driver hybrid IEM from Magaosi.,0,7.0,4,Magaosi K3 HD,Cinder,19K
Universal Fit,"Jun 22, 2017",Expert Craftsmanship and Sound,3,3.0,4,Sendiy Audio M1221,slowpickr,6K
Universal Fit,"Jun 21, 2017",4 drivers hybrid from Knowledge Zenith,0,12.0,3.9,Knowledge Zenith ZS5,minhmap859,59K
Universal Fit,"Jun 20, 2017",Dual Hybrid by SENDIY,0,1.0,4,SENDIY M1221,FUYU,4K
Universal Fit,"Jun 20, 2017",2BA Universal/Custom fit IEM,0,2.0,4.3,EM-Audio EM2,MrOTL,5K
Earbuds,"Jun 19, 2017",BS1 Experience Version Dynamic Driver High Fidelity Earphone Earbuds,0,7.0,4.1,BS1 Experience Ver. Earbud,audio123,13K
Headphones,"Jun 18, 2017","LISTEN TO YOUR MUSIC LIKE NEVER BEFORE! Enjoy an incredible booming bass, a detailed midrange, and extended treble due to the 40mm large-aperture...",0,5.0,4.4,Mixcder Premium MS301 Wireless & Wired V4.2 Bass Headphones With aptX Low Latency Audio,genclaymore,8K
In-Ear,"Jun 18, 2017",E700BT In-ear wireless headphones give you an exceptional listening experience wirelessly wherever you go. Bluetooth® connectivity allows...,0,1.0,4,Onkyo E700BT In-ear wireless headphones with microphone,Julian_,2K
Headphones,"Jun 17, 2017",80 Ohm,0,1.0,5,Beyerdynamic DT770 Pro,mattk1012,3K
Wireless,"Jun 14, 2017",4.1 Bluetooth earphones,0,1.0,4,Accutone Vega,B9Scrambler,4K
Headphones,"Jun 14, 2017","The SoundMAGIC HP151 is a closed-back, noise-isolating headphones with large, 53mm Dynamic Drivers that produces detailed neutral reference sound...",0,2.0,4.3,Soundmagic hp151,Yogibear91,8K
Universal Fit,"Jun 14, 2017",Our Phantom Hunter is the pinnacle of what we can do with a universal in ear monitor. CNC precision machined Titanium shells offer long term...,0,1.0,4,Trinity Audio Engineering - Phantom Hunter,Midgetguy,4K
Universal Fit,"Jul 5, 2017","Made in collaboration with NuForce, a company that’s brought us high-performance audio gear from nearby Milpitas, California for more than a...",0,5.0,4.5,Massdrop x NuForce EDC In-Ear Monitors,moedawg140,35K
Universal Fit,"Jul 3, 2017",9.0mm dual magnetic circuit graphene driver earphone with removable 2-pin 0.78mm cables,0,2.0,4,TFZ Exclusive 5,B9Scrambler,17K
Universal Fit,"Jul 3, 2017",9.0mm dual magnetic circuit graphene driver earphone with removable 2-pin 0.78mm cables,0,1.0,4,TFZ Exclusive 3,B9Scrambler,11K
Universal Fit,"Jul 3, 2017",9.0mm dual magnetic circuit graphene driver earphone with removable 2-pin 0.78mm cables,0,1.0,4,TFZ Exclusive 1,B9Scrambler,11K
Headphones,"Jul 3, 2017",Denon's 100th Anniversary Headphone,0,1.0,4,Denon AH A100,Mshenay,3K
Wireless,"Jul 1, 2017",Full-sized bluetooth headphones.,0,2.0,4.8,Bluedio T4,Peddler,34K
Earbuds,"Jul 1, 2017",First model from AE seller Jim NiceHCK,1,1.0,5,NiceHCK EB200,golov17,4K
Universal Fit,"Jun 29, 2017","A new custom dynamic driver powers the Dream with a smoother mid-band and bass that reaches even lower with greater control and
 with cables...",0,5.0,4.2,Dita Dream,subguy812,13K
In-Ear,"Jun 28, 2017",New earphone collaboration with Massdrop and MEE Audio. A rebranding of the Pinnacle P1,0,1.0,3.5,PX-Massdrop x MEE Audio,Dsnuts,4K
Custom,"Jun 27, 2017",Triple Driver custom monitor,0,2.0,5,Inearz P350,ostewart,4K
Over-Ear,"Jun 27, 2017",The ULTRASONE Signature STUDIO unites all the qualities that you expect from dynamic closed headphones as a professional user: authentic sound...,0,1.0,5,Ultrasone Signature Studio,Dobrescu George,9K
Custom,"Jun 27, 2017",A custom or universal Dual Dynamic driver IEM from HIFIMAN,0,0.0,0,HIFIMAN RE1000,mark2410,2K
In-Ear,"Jun 26, 2017",1 Dynamic + 2 Balanced Armature Triple Driver Hybrid,0,1.0,5,Swing EC1,Zelda,5K
Sport,"Jun 25, 2017","Wireless sport headphones. Perfect for sport, water resistent.",0,0.0,0,Roc sport by Monster & Cristiano Ronaldo,Mohammed2200,811
Wireless,"Jun 25, 2017","(From Gearbest.com)

Macaw - T60 Wireless Bluetooth Headphones 
Adopted imported CSR8645 master chip, equipped with Apt-X professional audio...",0,1.0,4,Macaw T60,thatBeatsguy,4K
Wireless,"Jul 22, 2017","Lightweight, inexpensive colourful headphones with a truly superb sound.",0,1.0,5,Bluedio Air 2 Bluetooth Headphones,Peddler,8K
Earbuds,"Jul 20, 2017",2017 New NICEHCK EB200 Earbud In Ear Earphone 200 ohms,1,0.0,0,NICEHCK EB200 200 Ohm Earbud - Cheap does not mean bad. Expensive does not mean good.!,hellfire8888,2K
Headphones,"Jul 20, 2017",2Balanced Armature+1Dynamic Driver Triple Drivers Hybrid Detachable In-ear Earphone,0,16.0,4.1,Kinera H3,audio123,48K
Earbuds,"Jul 19, 2017","Model: HP-150s

There are four kinds of plug:

Plug 1: 3.5mm pure copper + nickel-plated + silver-plated + palladium-plated + rhodium-plated (need...",0,1.0,5,TY HI-Z 150S,audio123,13K
In-Ear,"Jul 19, 2017","A Delightful music experience, a two way hybrid earphone.",0,1.0,4,Rosewill EX-700,suman134,2K
Headphones,"Jul 17, 2017","The GS2000e is a hybrid wood enclosure.

The outer enclosure is crafted from Mahogany.

The inner enclosure is crafted from Maple.


A new purpose...",0,0.0,0,Grado GS2000e,WhiskeyJacks,930
In-Ear,"Jul 15, 2017",Reincarnation of the Pinnacle P1,0,1.0,4,PX-Massdrop x MEE Audio,Dsnuts,8K
Noise-Canceling,"Jul 13, 2017",Full size Bluetooth headphones with Active Noise Cancelling,0,1.0,4,iDeaUSA V200,crabdog,4K
In-Ear,"Jul 13, 2017",A picture and specs introduction to the Muko GD 330 Dual Coil Driver Earphone,0,0.0,0,Muko GD 330,Necron99,832
Headphones,"Jul 12, 2017","OURART Ti7 modeling was inspired by the sports car wheels, all-metal CNC to create a earphone dynamic and texture. Using 14.2mm titanium crystal...",0,6.0,4,Ourart TI7,audio123,15K
Noise-Canceling,"Jul 11, 2017",Noise canceling over-ear headphone with VTX sound,0,1.0,4,Otone VTX,msknight,3K
In-Ear,"Jul 10, 2017",The 64 AUDIO U3 universal-fit earphones are extremely versatile and possess impressive clarity and warmth for any instrument or genre.,0,1.0,5,64 Audio U3 Universal In-Ear Monitor,ryanjsoo,5K
Wireless,"Jul 8, 2017",Truly wireless earbuds which come with their own charging case.,0,4.0,3.9,SoundPEATS Q29 Wireless Earbuds,Peddler,11K
Headphones,"Jul 8, 2017",Quad driver custom in-ear monitor,1,3.0,4.7,NocturnaL Atlantis,crinacle,11K
Universal Fit,"Jul 5, 2017",RE2000 is the finest IEM ever produced by HiFIMAN and is the company’s first IEM with removable cables.,0,14.0,4.3,HiFiMan RE2000,ostewart,34K
Universal Fit,"Aug 7, 2017","Developed and Certified for Playback of Hi-Res Audio Formats
Ultra Wide Spectrum 9.7 mm (3/8˝) Dynamic Drivers
Machined Brass Nozzle and Aluminum...",4,0.0,0,Pioneer SE-CH9T - Premium In-Ear Headphones,Ivan TT,4K
In-Ear,"Aug 6, 2017",A budget dynamic-driver earphone from Toyeteam sporting a metal build and inline controls.,0,2.0,3,Toyeteam UFO,Cinder,2K
Universal Fit,"Aug 6, 2017","As a product developed by Sorannik (sound/driver tuning) and AYA (housing), the YK-S was the first mid-end IEMs to be widely released in Vietnam.",0,2.0,4.5,AYA Nightingale YK-S,WilliamLeonhart,7K
Earbuds,"Aug 5, 2017","Specification:                                                                                                             
 1. Product Name:...",0,1.0,5,NiceHCK DIY Graphene,slappypete,10K
Universal Fit,"Aug 5, 2017","""Signature"" UIEMs coming from Notes Audio, a Vietnamese company based in Hanoi.",0,1.0,5,Notes Audio AT10,WilliamLeonhart,4K
Wireless,"Aug 5, 2017","Inexpensive, colourful, lightweight in-ear bluetooth earbuds with an impressive sound.",0,1.0,3,Bluedio Ai Bluetooth Earbuds,Peddler,3K
Headphones,"Aug 3, 2017","The MixPhones Mp1 Triple Play Personal Monitor with Vari-Voice is the first ever multiple use headphone, suitable for use in the live sound, DJ,...",0,0.0,0,avantone pro mp1 mixphone,Yogibear91,1K
Over-Ear,"Aug 1, 2017","50 mm, 32 Ohm, 94 dB ± 3 dB, 15 Hz ~ 25 kHz",1,3.0,4.7,Monoprice Modern Retro Over Ear Headphones (#16150),AJZ0,10K
Universal Fit,"Aug 1, 2017",Vsonic's newest edition to the GR series,0,0.0,0,Vsonic GR09 (Ceramic housing),Benasherding,2K
Universal Fit,"Jul 31, 2017",Introducing FLARES® PRO. The new wireless earphones that produce sound quality so high every recording feels live.,0,1.0,4.5,Flares Pro Titanium Wireless In-ear Earphones,ryanjsoo,5K
Over-Ear,"Jul 31, 2017",orthodynamic headphone,0,0.0,0,masama,martin jahn,886
Headphones,"Jul 31, 2017",Headphone Driver; Open-Back Design,0,1.0,5,Nhoord Audio Red v2,WoodyLuvr,4K
Universal Fit,"Jul 30, 2017",A single dynamic driver IEM encased in real wood with an aluminum nozzle.,0,3.0,4,Thinksound TS03 + Mic,Cinder,8K
Wireless,"Jul 25, 2017",Over-Ear Wireless Bluetooth V4.2 CSR Stereo Headphone With APTX NFC,0,11.0,3.7,Mixcder HD601,LNuneek,11K
Universal Fit,"Jul 24, 2017","Br5 MKII is the successor to Rose's previous flagship in-ear earphone. It features typical balanced armature low-frequency characteristics, with...",0,3.0,4.3,ROSE BR5 MKII,ryanjsoo,9K
Universal Fit,"Aug 17, 2017","Model: BW-ES1
Interface Diameter: 3.5mm audio jack
Rated Power: 5mW
Impendance: 32Ω
Frequency Response: 20Hz-20kHz
Length (m): 1.2m
Net Weight...",0,1.0,3.5,BlitzWolf® BW-ES1 Graphene In-ear Wired Control Earphone,alex2750,5K
Universal Fit,"Aug 17, 2017","COMFORT WEARING WITH SECURE FIT: Dual color designed in a ergonomic angle, the X6 can fit snugly in your ear without hurting your ear or popping...",0,1.0,1,JiES X6,alex2750,2K
Universal Fit,"Aug 17, 2017","A dual-driver hybrid IEM from Macaw, the successor to the GT100s. It features a metal build, MMCX cables, and tuning filters.",0,4.0,4.1,Macaw GT600s,Cinder,19K
Earbuds,"Aug 15, 2017","1. Product Name: Seahf AWK-F32     In-ear     earphone	
 2. Brand: Seahf  	
 3. Model:      AWK-F32	
 4. Type: In-ear flat head earphone...",0,1.0,4,Seahf AWK F32 (T version),NymPHONOmaniac,7K
Universal Fit,"Aug 15, 2017",Single-BA in-ear from the TSST (Toshiba Samsung Storage Technology Corporation) with a wideband BA driver that was completely developed and built...,0,4.0,4.3,EARNiNE EN120,HiFiChris,8K
In-Ear,"Aug 14, 2017","✔ BETTER BUILT, BETTER SOUND - Say goodbye to those generic commodity ear buds and step-up to superior crafted bass earbuds for an exceptionally...",0,1.0,3.5,Senzer S10,alex2750,6K
Custom,"Aug 14, 2017",Custom IEM,0,2.0,5,InEarz Euphoria,BulldogXTRM,5K
Over-Ear,"Aug 14, 2017",High end planar magnetic full size headphones,0,6.0,4.4,HiFiMAN SUSVARA,ostewart,25K
Universal Fit,"Aug 13, 2017",A 12mm dynamic-driver IEM from TFZ featuring detachable 2-pin connectors and a metal face-plate.,0,7.0,3.9,TFZ Series 4,Cinder,24K
In-Ear,"Aug 13, 2017",Black color[ATTACH],0,0.0,0,Shure SE215,Carson Wotell,1K
Universal Fit,"Aug 12, 2017","Made in collaboration with MEE Audio, the Pinnacle PX is the comfortable, versatile, and incredibly engaging IEM you’ll want to listen to all day...",0,1.0,5,Massdrop x MEE Audio Pinnacle PX IEMs,moedawg140,5K
Universal Fit,"Aug 10, 2017",LZ Big Dipper 7BA IEM with 2-Pin replaceable cable and tuning options,0,2.0,5,LZ Big Dipper,Brooko,11K
Earbuds,"Aug 9, 2017",Earbud,0,1.0,4,Kube 2,Redcarmoose,4K
Universal Fit,"Aug 8, 2017",Hybrid IEM with 1 dynamic driver and 1 balanced armature driver,0,1.0,3,Rockjaw Audio Resonate,alffla,2K
